2024-07-09 09:12:38.261798,0,0,0,0
2024-07-09 09:12:38.273301,0,0,0,0
2024-07-09 09:12:38.280282,0,0,0,0
2024-07-09 09:12:38.289270,0,0,0,0
2024-07-09 09:12:38.296238,0,0,0,0
2024-07-09 09:12:38.304222,0,0,0,0
2024-07-09 09:12:38.311197,0,0,0,0
2024-07-09 09:12:38.319184,0,0,0,0
2024-07-09 09:12:38.326158,0,0,0,0
2024-07-09 09:12:38.333661,0,0,0,0
2024-07-09 09:12:38.387515,0,0,0,0
2024-07-09 09:12:38.394495,0,0,0,0
2024-07-09 09:12:38.401450,0,0,0,0
2024-07-09 09:12:38.407886,0,0,0,0
2024-07-09 09:12:38.414221,0,0,0,0
2024-07-09 09:12:38.421212,0,0,0,0
2024-07-09 09:12:38.427196,0,0,0,0
2024-07-09 09:12:38.437327,0,0,0,0
2024-07-09 09:12:38.446300,0,0,0,0
2024-07-09 09:12:38.454280,0,0,0,0
2024-07-09 09:12:38.493173,0,0,0,0
2024-07-09 09:12:38.499155,0,0,0,0
2024-07-09 09:12:38.506153,0,0,0,0
2024-07-09 09:12:38.513463,0,0,0,0
2024-07-09 09:12:38.520449,0,0,0,0
2024-07-09 09:12:38.527431,0,0,0,0
2024-07-09 09:12:38.535479,0,0,0,0
2024-07-09 09:12:38.542367,0,0,0,0
2024-07-09 09:12:38.549253,0,0,0,0
2024-07-09 09:12:38.557836,0,0,0,0
2024-07-09 09:12:38.590744,0,0,0,0
2024-07-09 09:12:38.598723,0,0,0,0
2024-07-09 09:12:38.604741,0,0,0,0
2024-07-09 09:12:38.611726,0,0,0,0
2024-07-09 09:12:38.618797,0,0,0,0
2024-07-09 09:12:38.625174,0,0,0,0
2024-07-09 09:12:38.631824,0,0,0,0
2024-07-09 09:12:38.637831,0,0,0,0
2024-07-09 09:12:38.644657,0,0,0,0
2024-07-09 09:12:38.654113,0,0,0,0
2024-07-09 09:12:38.671063,0,0,0,0
2024-07-09 09:12:38.677046,0,0,0,0
2024-07-09 09:12:38.684434,0,0,0,0
2024-07-09 09:12:38.691433,0,0,0,0
2024-07-09 09:12:38.697990,0,0,0,0
2024-07-09 09:12:38.706968,0,0,0,0
2024-07-09 09:12:38.714947,0,0,0,0
2024-07-09 09:12:38.731905,0,0,0,0
2024-07-09 09:12:38.738880,0,0,0,0
2024-07-09 09:12:38.745861,0,0,0,0
2024-07-09 09:12:38.768807,0,0,0,0
2024-07-09 09:12:38.775780,0,0,0,0
2024-07-09 09:12:38.783832,0,0,0,0
2024-07-09 09:12:38.790171,0,0,0,0
2024-07-09 09:12:38.796531,0,0,0,0
2024-07-09 09:12:38.803157,0,0,0,0
2024-07-09 09:12:38.809784,0,0,0,0
2024-07-09 09:12:38.816442,0,0,0,0
2024-07-09 09:12:38.823432,0,0,0,0
2024-07-09 09:12:38.830211,0,0,0,0
2024-07-09 09:12:38.871133,0,0,0,0
2024-07-09 09:12:38.879109,0,0,0,0
